4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,1
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
4,1,3,3
